# Engine name: 
# Sat May 25 10:25:08 2019
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     3.4000    650.0000      0.0000      1.0000    736.7332   3492.2624     21.5458      1.1747      1.1287   1791.1185    279.9860    311.2406      1.5776      1.7450      0.9551 
     3.4000    660.0000      0.0000      1.0000    736.7332   3494.2793     21.5500      1.1747      1.1288   1791.6935    280.5245    311.6689      1.5801      1.7469      0.9553 
     3.4000    670.0000      0.0000      1.0000    736.7332   3496.2660     21.5542      1.1747      1.1289   1792.2596    281.0535    312.0896      1.5826      1.7487      0.9554 
     3.4000    680.0000      0.0000      1.0000    736.7332   3498.2233     21.5583      1.1747      1.1289   1792.8172    281.5732    312.5031      1.5850      1.7505      0.9555 
     3.4000    690.0000      0.0000      1.0000    736.7332   3500.1522     21.5623      1.1747      1.1290   1793.3664    282.0840    312.9095      1.5873      1.7523      0.9557 
     3.4000    700.0000      0.0000      1.0000    736.7332   3502.0534     21.5663      1.1747      1.1291   1793.9077    282.5860    313.3089      1.5896      1.7540      0.9558 
     3.4000    710.0000      0.0000      1.0000    736.7332   3503.9278     21.5703      1.1747      1.1291   1794.4411    283.0795    313.7015      1.5919      1.7557      0.9559 
     3.4000    720.0000      0.0000      1.0000    736.7332   3505.7760     21.5741      1.1747      1.1292   1794.9669    283.5646    314.0876      1.5941      1.7574      0.9560 
     3.4000    730.0000      0.0000      1.0000    736.7332   3507.5988     21.5780      1.1746      1.1293   1795.4853    284.0418    314.4672      1.5963      1.7591      0.9561 
     3.4000    740.0000      0.0000      1.0000    736.7332   3509.3969     21.5818      1.1746      1.1293   1795.9965    284.5111    314.8406      1.5985      1.7607      0.9563 
     3.4000    750.0000      0.0000      1.0000    736.7332   3511.1709     21.5855      1.1746      1.1294   1796.5008    284.9729    315.2080      1.6006      1.7623      0.9564 
     3.4000    760.0000      0.0000      1.0000    736.7332   3512.9214     21.5892      1.1746      1.1295   1796.9982    285.4273    315.5696      1.6027      1.7638      0.9565 
     3.4000    770.0000      0.0000      1.0000    736.7332   3514.6492     21.5928      1.1746      1.1295   1797.4890    285.8746    315.9254      1.6047      1.7654      0.9566 
     3.4000    780.0000      0.0000      1.0000    736.7332   3516.3546     21.5964      1.1746      1.1296   1797.9733    286.3150    316.2758      1.6067      1.7669      0.9567 
     3.4000    790.0000      0.0000      1.0000    736.7332   3518.0384     21.5999      1.1746      1.1297   1798.4513    286.7486    316.6207      1.6087      1.7683      0.9568 
     3.4000    800.0000      0.0000      1.0000    736.7332   3519.7010     21.6034      1.1746      1.1297   1798.9232    287.1757    316.9604      1.6107      1.7698      0.9569 
     3.4500    150.0000      0.0000      1.0000    739.3566   3302.7537     21.2757      1.1765      1.1212   1730.1374    219.2048    264.0910      1.2843      1.5293      0.9426 
     3.4500    160.0000      0.0000      1.0000    739.3566   3311.1418     21.2929      1.1765      1.1215   1732.6120    222.2616    266.3403      1.2999      1.5403      0.9431 
     3.4500    170.0000      0.0000      1.0000    739.3566   3319.0339     21.3091      1.1764      1.1218   1734.9358    225.0896    268.4362      1.3143      1.5505      0.9436 
     3.4500    180.0000      0.0000      1.0000    739.3566   3326.4858     21.3245      1.1764      1.1221   1737.1260    227.7195    270.3979      1.3276      1.5601      0.9441 
     3.4500    190.0000      0.0000      1.0000    739.3566   3333.5442     21.3390      1.1764      1.1224   1739.1971    230.1766    272.2414      1.3400      1.5690      0.9445 
     3.4500    200.0000      0.0000      1.0000    739.3566   3340.2490     21.3528      1.1763      1.1226   1741.1613    232.4800    273.9784      1.3516      1.5774      0.9449 
     3.4500    210.0000      0.0000      1.0000    739.3566   3346.6340     21.3660      1.1763      1.1228   1743.0289    234.6468    275.6200      1.3625      1.5853      0.9453 
     3.4500    220.0000      0.0000      1.0000    739.3566   3352.7285     21.3785      1.1762      1.1230   1744.8091    236.6924    277.1764      1.3728      1.5928      0.9456 
     3.4500    230.0000      0.0000      1.0000    739.3566   3358.5579     21.3906      1.1762      1.1233   1746.5096    238.6278    278.6546      1.3824      1.5998      0.9460 
     3.4500    240.0000      0.0000      1.0000    739.3566   3364.1444     21.4021      1.1762      1.1235   1748.1372    240.4644    280.0623      1.3916      1.6065      0.9463 
     3.4500    250.0000      0.0000      1.0000    739.3566   3369.5076     21.4132      1.1761      1.1236   1749.6977    242.2115    281.4059      1.4002      1.6129      0.9467 
     3.4500    260.0000      0.0000      1.0000    739.3566   3374.6648     21.4239      1.1761      1.1238   1751.1966    243.8766    282.6902      1.4085      1.6190      0.9470 
     3.4500    270.0000      0.0000      1.0000    739.3566   3379.6311     21.4342      1.1761      1.1240   1752.6384    245.4659    283.9194      1.4163      1.6248      0.9473 
     3.4500    280.0000      0.0000      1.0000    739.3566   3384.4203     21.4441      1.1761      1.1242   1754.0273    246.9854    285.0974      1.4238      1.6303      0.9476 
     3.4500    290.0000      0.0000      1.0000    739.3566   3389.0446     21.4537      1.1760      1.1244   1755.3670    248.4417    286.2291      1.4310      1.6356      0.9479 
     3.4500    300.0000      0.0000      1.0000    739.3566   3393.5151     21.4630      1.1760      1.1245   1756.6609    249.8392    287.3175      1.4378      1.6407      0.9482 
     3.4500    310.0000      0.0000      1.0000    739.3566   3397.8416     21.4720      1.1760      1.1247   1757.9120    251.1817    288.3652      1.4444      1.6456      0.9484 
     3.4500    320.0000      0.0000      1.0000    739.3566   3402.0332     21.4807      1.1760      1.1248   1759.1229    252.4731    289.3747      1.4507      1.6503      0.9487 
     3.4500    330.0000      0.0000      1.0000    739.3566   3406.0981     21.4892      1.1759      1.1250   1760.2962    253.7167    290.3486      1.4567      1.6549      0.9489 
     3.4500    340.0000      0.0000      1.0000    739.3566   3410.0437     21.4974      1.1759      1.1251   1761.4341    254.9162    291.2894      1.4626      1.6592      0.9492 
     3.4500    350.0000      0.0000      1.0000    739.3566   3413.8768     21.5054      1.1759      1.1252   1762.5387    256.0740    292.1989      1.4682      1.6634      0.9494 
     3.4500    360.0000      0.0000      1.0000    739.3566   3417.6037     21.5132      1.1759      1.1254   1763.6118    257.1930    293.0790      1.4736      1.6675      0.9497 
     3.4500    370.0000      0.0000      1.0000    739.3566   3421.2301     21.5207      1.1758      1.1255   1764.6552    258.2756    293.9317      1.4788      1.6714      0.9499 
     3.4500    380.0000      0.0000      1.0000    739.3566   3424.7613     21.5281      1.1758      1.1256   1765.6704    259.3247    294.7593      1.4839      1.6752      0.9501 
     3.4500    390.0000      0.0000      1.0000    739.3566   3428.2022     21.5353      1.1758      1.1258   1766.6590    260.3413    295.5621      1.4888      1.6789      0.9503 
     3.4500    400.0000      0.0000      1.0000    739.3566   3431.5572     21.5423      1.1758      1.1259   1767.6222    261.3273    296.3416      1.4935      1.6825      0.9505 
     3.4500    410.0000      0.0000      1.0000    739.3566   3434.8307     21.5492      1.1758      1.1260   1768.5614    262.2843    297.0989      1.4981      1.6860      0.9507 
     3.4500    420.0000      0.0000      1.0000    739.3566   3438.0264     21.5558      1.1757      1.1261   1769.4777    263.2139    297.8352      1.5026      1.6893      0.9509 
     3.4500    430.0000      0.0000      1.0000    739.3566   3441.1479     21.5624      1.1757      1.1262   1770.3722    264.1174    298.5514      1.5069      1.6926      0.9511 
     3.4500    440.0000      0.0000      1.0000    739.3566   3444.1986     21.5688      1.1757      1.1263   1771.2458    264.9963    299.2488      1.5111      1.6958      0.9513 
     3.4500    450.0000      0.0000      1.0000    739.3566   3447.1817     21.5750      1.1757      1.1264   1772.0995    265.8516    299.9280      1.5152      1.6988      0.9515 
     3.4500    460.0000      0.0000      1.0000    739.3566   3450.1001     21.5811      1.1757      1.1265   1772.9343    266.6845    300.5898      1.5191      1.7018      0.9517 
     3.4500    470.0000      0.0000      1.0000    739.3566   3452.9566     21.5871      1.1757      1.1266   1773.7508    267.4962    301.2352      1.5230      1.7048      0.9519 
     3.4500    480.0000      0.0000      1.0000    739.3566   3455.7536     21.5930      1.1756      1.1267   1774.5500    268.2880    301.8653      1.5268      1.7076      0.9521 
     3.4500    490.0000      0.0000      1.0000    739.3566   3458.4937     21.5988      1.1756      1.1268   1775.3324    269.0605    302.4804      1.5304      1.7104      0.9522 
     3.4500    500.0000      0.0000      1.0000    739.3566   3461.1790     21.6044      1.1756      1.1269   1776.0988    269.8143    303.0810      1.5340      1.7131      0.9524 
     3.4500    510.0000      0.0000      1.0000    739.3566   3463.8119     21.6099      1.1756      1.1270   1776.8499    270.5504    303.6677      1.5375      1.7157      0.9526 
     3.4500    520.0000      0.0000      1.0000    739.3566   3466.3941     21.6154      1.1756      1.1271   1777.5861    271.2698    304.2415      1.5409      1.7183      0.9527 
     3.4500    530.0000      0.0000      1.0000    739.3566   3468.9277     21.6207      1.1756      1.1272   1778.3081    271.9731    304.8027      1.5442      1.7208      0.9529 
     3.4500    540.0000      0.0000      1.0000    739.3566   3471.4145     21.6259      1.1755      1.1273   1779.0164    272.6608    305.3517      1.5474      1.7233      0.9531 
     3.4500    550.0000      0.0000      1.0000    739.3566   3473.8562     21.6311      1.1755      1.1274   1779.7116    273.3336    305.8891      1.5506      1.7257      0.9532 
     3.4500    560.0000      0.0000      1.0000    739.3566   3476.2542     21.6361      1.1755      1.1275   1780.3940    273.9920    306.4151      1.5537      1.7280      0.9534 
     3.4500    570.0000      0.0000      1.0000    739.3566   3478.6103     21.6411      1.1755      1.1276   1781.0642    274.6365    306.9302      1.5567      1.7303      0.9535 
     3.4500    580.0000      0.0000      1.0000    739.3566   3480.9258     21.6459      1.1755      1.1276   1781.7226    275.2677    307.4348      1.5597      1.7325      0.9537 
     3.4500    590.0000      0.0000      1.0000    739.3566   3483.2021     21.6507      1.1755      1.1277   1782.3695    275.8860    307.9292      1.5625      1.7347      0.9538 
     3.4500    600.0000      0.0000      1.0000    739.3566   3485.4405     21.6555      1.1755      1.1278   1783.0054    276.4919    308.4139      1.5654      1.7369      0.9539 
     3.4500    610.0000      0.0000      1.0000    739.3566   3487.6422     21.6601      1.1754      1.1279   1783.6306    277.0860    308.8893      1.5682      1.7390      0.9541 
     3.4500    620.0000      0.0000      1.0000    739.3566   3489.8084     21.6647      1.1754      1.1280   1784.2455    277.6688    309.3557      1.5709      1.7410      0.9542 
     3.4500    630.0000      0.0000      1.0000    739.3566   3491.9403     21.6692      1.1754      1.1280   1784.8504    278.2406    309.8135      1.5735      1.7431      0.9544 
     3.4500    640.0000      0.0000      1.0000    739.3566   3494.0388     21.6736      1.1754      1.1281   1785.4456    278.8017    310.2628      1.5761      1.7450      0.9545 
     3.4500    650.0000      0.0000      1.0000    739.3566   3496.1051     21.6780      1.1754      1.1282   1786.0314    279.3525    310.7038      1.5787      1.7470      0.9546 
     3.4500    660.0000      0.0000      1.0000    739.3566   3498.1401     21.6823      1.1754      1.1282   1786.6082    279.8933    311.1370      1.5812      1.7489      0.9548 
     3.4500    670.0000      0.0000      1.0000    739.3566   3500.1447     21.6865      1.1754      1.1283   1787.1761    280.4246    311.5627      1.5837      1.7508      0.9549 
     3.4500    680.0000      0.0000      1.0000    739.3566   3502.1199     21.6907      1.1754      1.1284   1787.7355    280.9468    311.9812      1.5861      1.7526      0.9550 
     3.4500    690.0000      0.0000      1.0000    739.3566   3504.0664     21.6948      1.1753      1.1285   1788.2866    281.4599    312.3924      1.5885      1.7544      0.9551 
     3.4500    700.0000      0.0000      1.0000    739.3566   3505.9851     21.6989      1.1753      1.1285   1788.8296    281.9642    312.7966      1.5908      1.7562      0.9553 
     3.4500    710.0000      0.0000      1.0000    739.3566   3507.8768     21.7029      1.1753      1.1286   1789.3648    282.4600    313.1940      1.5931      1.7579      0.9554 
     3.4500    720.0000      0.0000      1.0000    739.3566   3509.7422     21.7068      1.1753      1.1287   1789.8924    282.9475    313.5848      1.5953      1.7596      0.9555 
